time,open,high,low,close,Volume,Volume MA
1578223800,135.16,135.37,135.03,135.07,5069.40513,4494.453588000002
1578225600,135.06,135.69,135.06,135.66,3364.52226,4353.774641000002
1578227400,135.65,135.97,135.46,135.91,2654.56626,4359.165041500002
1578229200,135.95,135.95,135.24,135.31,3029.76801,4344.485683000002
1578231000,135.31,135.74,135.25,135.6,1694.80709,4072.590820000002
1578232800,135.61,135.89,135.51,135.86,2106.74011,3272.061031500002
1578234600,135.85,135.94,135.58,135.58,2552.08575,3234.329133000002
1578236400,135.57,136.91,135.51,136.64,7168.06755,3397.395929000001
1578238200,136.63,137.96,136.57,137.26,19671.6719,4230.466240000002
1578240000,137.24,137.98,137.01,137.84,9194.37653,4494.733548000002
1578241800,137.84,138.16,136.64,137.16,10304.26614,4939.590006000001
1578243600,137.12,137.73,136.77,137.67,3455.27933,5058.489754000002
1578245400,137.66,138.19,137.46,137.8,6196.37681,5240.730740500002
1578247200,137.8,138.04,137.22,137.23,5599.1912,5389.3036685000025
1578249000,137.22,137.81,136.89,137.79,4918.09845,5373.332062000002
1578250800,137.8,137.83,137.36,137.61,2811.44806,5272.577637000002
1578252600,137.61,138,137.45,137.97,2825.30814,5217.461301500001
1578254400,137.97,137.98,137.45,137.6,2489.31094,5257.040831500001
1578256200,137.57,138.06,137.53,137.85,2220.36432,5039.326424500001
1578258000,137.85,137.86,136.71,136.75,5321.53965,5132.359681500002
1578259800,136.72,136.75,135,135.37,16743.11393,5716.045121500002
1578261600,135.37,135.94,134.33,134.68,7328.67088,5914.252552500003
1578263400,134.67,135.08,134.57,135.04,3294.87214,5946.267846500003
1578265200,135.03,135.06,134.21,134.84,6086.77249,6099.118070500002
1578267000,134.82,135.48,134.82,135.37,3549.27508,6191.841470000003
1578268800,135.37,135.54,134.86,135.13,3173.93216,6245.201072500003
1578270600,135.13,135.74,134.93,135.65,2774.68754,6256.331162000003
1578272400,135.69,136,135.39,135.81,4531.10622,6124.483095500003
1578274200,135.78,137.58,135.67,137.22,8775.15784,5579.657392500003
1578276000,137.21,139.39,137.17,138.67,30375.77755,6638.727443500003
1578277800,138.71,139.53,138.32,139.15,9565.0006,6601.764166500003
1578279600,139.13,139.67,138.27,138.55,11913.19478,7024.659939000003
1578281400,138.56,139.55,138.56,139.49,10336.40275,7231.6612360000045
1578283200,139.49,140,139.07,139.15,9371.07462,7420.255407000004
1578285000,139.16,139.73,139.15,139.42,3460.56381,7347.3786750000045
1578286800,139.4,139.6,138.69,138.85,4058.36642,7409.7245930000045
1578288600,138.84,139.16,138.54,139.16,2511.92754,7394.055563000004
1578290400,139.16,139.29,138.83,138.97,2082.67203,7373.723617500004
1578292200,138.98,139.19,138.87,138.9,3394.82581,7432.446692000005
1578294000,138.93,139.16,138.9,138.99,2933.82391,7313.060905000006
1578295800,138.98,139.05,138.78,138.87,4081.08154,6679.959285500006
1578297600,138.87,139.72,138.81,139.33,6425.53096,6634.802289500006
1578299400,139.33,140.86,139.19,140.65,15747.97425,7257.457395000005
1578301200,140.54,140.66,139.75,140.25,10112.43124,7458.740332500005
1578303000,140.26,140.86,139.76,140.83,5533.68703,7557.960930000006
1578304800,140.84,141.44,140.58,141.1,10064.33528,7902.481086000005
1578306600,141.07,142.56,141,141.97,14232.40616,8475.367017000006
1578308400,141.98,143.06,141.68,141.68,14455.48052,8971.585732000007
1578310200,141.67,141.81,140.84,141.54,10493.54444,9057.505062000007
1578312000,141.54,142.06,141.44,141.65,7302.42582,7903.837475500007
1578313800,141.65,142.67,141.63,142.3,8977.44681,7874.459786000007
1578315600,142.3,143.15,141.67,142.48,12930.241,7925.312097000007
1578317400,142.47,143.22,139.08,140.24,31904.46468,9003.715193500007
1578319200,140.23,141.12,139.65,140.83,17469.65974,9408.644449500007
1578321000,140.85,141.53,140.55,141.11,8268.56812,9649.044665000009
1578322800,141.11,141.44,140.55,140.59,11411.45693,10016.699190500009
1578324600,140.6,140.9,140.1,140.2,3661.2009,10074.162858500009
1578326400,140.19,141.42,140,140.79,9788.53731,10459.45612250001
1578328200,140.77,140.95,140.29,140.68,4189.58922,10499.19429300001
1578330000,140.67,141.36,140.54,141.23,5714.19171,10638.212683000009
1578331800,141.21,141.85,140.97,141.81,4757.39837,10672.028524500009
1578333600,141.81,141.86,141.25,141.37,2847.55351,10493.129652000009
1578335400,141.35,141.42,140.68,141.09,3498.47058,9880.654468500008
1578337200,141.06,141.28,140.86,141.15,2535.58036,9501.811924500009
1578339000,141.15,141.6,141.02,141.35,2208.73075,9335.564110500007
1578340800,141.35,142.1,141.26,141.96,3264.49861,8995.572277000008
1578342600,141.95,142.45,141.47,142.17,4641.20053,8516.011995500008
1578344400,142.17,142.52,141.95,142.33,3922.45391,7989.360665000007
1578346200,142.34,142.56,141.51,141.67,5509.73459,7740.1701725000075
1578348000,141.69,143.06,141.51,142.39,9650.41426,7857.569594500007
1578349800,142.39,143.65,142.28,143.05,14602.63153,8138.828830500008
1578351600,143.05,144.4,142.52,143.49,20190.83675,8501.858618000007
1578353400,143.46,144.41,143.41,144.15,8368.00276,7325.035522000007
1578355200,144.14,145,143.79,144.69,23320.26645,7617.565857500007
1578357000,144.73,145.31,143.16,143.77,24463.25449,8427.300176000006
1578358800,143.76,144.16,143.36,144.09,10919.9296,8402.723809500005
1578360600,144.09,144.09,143.53,143.83,4001.4991,8419.738719500005
1578362400,143.85,144.88,143.84,144.73,7280.11526,8294.317617000004
1578364200,144.73,144.77,143.82,143.98,7311.45422,8450.410867000004
1578366000,143.97,144.41,143.66,143.68,3602.91908,8344.847235500003
1578367800,143.67,143.94,143.48,143.5,3652.26047,8289.590340500003
1578369600,143.5,143.62,142.35,142.75,8930.43004,8593.734167000004
1578371400,142.75,143.06,142.15,142.49,6722.30028,8754.925652000004
1578373200,142.48,142.97,142.18,142.89,5741.41081,8915.217174500005
1578375000,142.91,143.12,142.72,142.97,3733.33649,8991.447461500004
1578376800,142.99,143.13,142.66,142.88,3165.03387,8986.474224500005
1578378600,142.89,142.95,142.53,142.85,2861.99729,8897.514062500004
1578380400,142.83,143.1,142.38,142.82,6518.51429,9027.317081500003
1578382200,142.8,142.87,142.63,142.87,5310.62408,9017.361556000003
1578384000,142.87,143.38,142.81,143.28,5989.34249,8834.307967500004
1578385800,143.28,143.31,142.91,143.16,6517.80917,8430.066849500003
1578387600,143.17,143.47,142.97,143.11,5453.17323,7693.183673500005
1578389400,143.12,143.12,142.5,142.55,4705.89676,7510.078373500005
1578391200,142.57,142.84,142.45,142.66,4671.52216,6577.641159000004
1578393000,142.67,142.93,142.67,142.88,2189.69393,5463.963131000005
1578394800,142.9,143.68,142.76,143.64,8212.93252,5328.613277000005
1578396600,143.64,143.78,142.6,142.62,8084.45838,5532.761241000005
1578398400,142.62,142.66,140.72,141.38,24317.91157,6384.651056500004
1578400200,141.39,141.76,140.97,141.13,7905.85777,6414.371234000004
1578402000,141.12,141.13,140.11,140.59,12894.93943,6878.972251500005
1578403800,140.55,141.27,140.3,140.93,5447.18145,6968.718300500004
1578405600,140.93,141.22,140.51,141.16,4847.14414,6764.554005500004
1578407400,141.14,141.34,140.76,140.8,4926.21,6674.749491500003
1578409200,140.77,140.82,139.94,140.19,7756.95733,6775.526817500004
1578411000,140.19,140.19,139,139.48,17627.70926,7470.245456000004
1578412800,139.48,141.38,138.76,141.35,24999.1686,8561.952192500004
1578414600,141.31,141.9,141.01,141.38,10148.6252,8926.283588000004
1578416400,141.35,142.63,141.08,142.3,9469.37741,9073.826744000004
1578418200,142.3,142.93,141.78,142.72,11623.20178,9389.455629000004
1578420000,142.7,143.28,142.39,142.97,9351.56557,9557.566783000004
1578421800,142.97,143.5,142.4,142.43,19054.04898,10184.378773500004
1578423600,142.44,143.75,142.39,143.72,17130.15873,10768.228048500005
1578425400,143.68,144.3,142.4,143.19,18685.77857,11467.222139000003
1578427200,143.19,143.7,142.97,143.64,7451.65282,11606.228672000003
1578429000,143.62,144.77,143.34,144.76,12978.6316,12145.675555500002
1578430800,144.73,145,143.23,143.27,12614.36411,12365.747135000001
1578432600,143.24,143.37,141.99,142.46,8225.54684,12372.801558000003
1578434400,142.46,143.01,141.31,142.06,10332.67152,11673.539555500003
1578436200,142.05,142.19,141.56,142.19,4926.74594,11524.583964000001
1578438000,142.19,142.95,142.19,142.91,3825.30506,11071.102245500002
1578439800,142.91,143.9,142.79,142.8,7861.24467,11191.805406500003
1578441600,142.8,144.65,142.71,144.12,28711.16887,12385.006643000004
1578443400,144.18,147.77,143.5,147.55,29615.74236,13619.483261000005
1578445200,147.47,147.77,145.79,146.96,31392.46107,14801.258448000004
